,Code,Lat,Long,Feb
532,CA003034485,50.0,-111.0,-1.22
533,CA003034485,50.0,-111.0,0.87
534,CA003034489,50.0,-110.0,1.47
535,CA003034489,50.0,-110.0,2.09
536,CA003034577,51.0,-113.0,-2.78
537,CA003034577,51.0,-113.0,0.68
538,CA003034795,51.0,-114.0,-1.63
539,CA003034795,51.0,-114.0,0.14
540,CA003035208,50.0,-114.0,-0.66
541,CA003035208,50.0,-114.0,1.64
542,CA003035228,50.0,-114.0,-0.63
543,CA003035228,50.0,-114.0,2.42
544,CA003035340,51.0,-113.0,-5.73
545,CA003035342,51.0,-113.0,-2.01
546,CA003035342,51.0,-113.0,2.12
547,CA003035362,50.0,-111.0,-2.81
548,CA003035362,50.0,-111.0,-0.04
549,CA003035422,49.0,-113.0,-1.56
550,CA003035422,49.0,-113.0,1.65
551,CA003035530,50.0,-112.0,-2.67
552,CA003035530,50.0,-112.0,-0.03
553,CA003035650,51.0,-112.0,-2.06
554,CA003035650,51.0,-112.0,1.04
555,CA003035845,50.0,-111.0,-1.53
556,CA003035845,50.0,-111.0,1.49
557,CA003036040,51.0,-110.0,-2.09
558,CA003036040,51.0,-110.0,1.09
559,CA003036086,51.0,-113.0,-1.73
560,CA003036086,51.0,-113.0,0.26
561,CA003036099,50.0,-114.0,-1.15
562,CA003036099,50.0,-114.0,0.53
563,CA003036205,51.0,-113.0,-1.09
564,CA003036205,51.0,-113.0,0.54
565,CA003036380,50.0,-114.0,1.0
566,CA003036380,50.0,-114.0,1.7
567,CA003036485,50.0,-111.0,-2.85
568,CA003036485,50.0,-111.0,-0.06
569,CA003036500,50.0,-113.0,-1.59
570,CA003036500,50.0,-113.0,0.28
571,CA003036682,50.0,-112.0,-1.37
572,CA003036682,50.0,-112.0,1.2
573,CA003037675,50.0,-112.0,-2.24
574,CA003037675,50.0,-112.0,0.43
575,CA003042045,49.0,-113.0,-2.33
576,CA003042045,49.0,-113.0,0.68
577,CA003044203,49.0,-111.0,1.19
578,CA003044203,49.0,-111.0,1.54
579,CA003044232,49.0,-112.0,-1.11
580,CA003044232,49.0,-112.0,0.89
581,CA003044533,49.0,-112.0,1.48
582,CA003044533,49.0,-112.0,1.71
583,CA003044545,49.0,-113.0,-1.82
584,CA003044545,49.0,-113.0,1.31
585,CA003044923,49.0,-110.0,0.42
586,CA003044923,49.0,-110.0,0.87
587,CA003045000,49.0,-111.0,1.11
588,CA003045000,49.0,-111.0,1.19
589,CA003045100,49.0,-111.0,0.59
590,CA003045100,49.0,-111.0,1.4
591,CA003046951,49.0,-112.0,-1.33
592,CA003046951,49.0,-112.0,0.71
593,CA003050519,51.0,-116.0,-1.26
594,CA003050519,51.0,-116.0,0.67
595,CA003050602,49.0,-114.0,0.67
596,CA003050602,49.0,-114.0,1.29
597,CA003050778,51.0,-115.0,-0.93
598,CA003050778,51.0,-115.0,1.61
599,CA003050960,49.0,-113.0,1.43
600,CA003050960,49.0,-113.0,2.92
601,CA003050965,49.0,-114.0,1.42
602,CA003050965,49.0,-114.0,1.94
603,CA003050974,51.0,-115.0,-0.83
604,CA003050974,51.0,-115.0,0.95
605,CA003051430,49.0,-114.0,0.75
606,CA003051430,49.0,-114.0,1.32
607,CA003051478,50.0,-114.0,1.13
608,CA003051478,50.0,-114.0,1.62
609,CA003051545,49.0,-114.0,1.51
610,CA003051545,49.0,-114.0,2.31
611,CA003051766,51.0,-115.0,0.71
612,CA003051766,51.0,-115.0,0.98
613,CA003051932,51.0,-115.0,1.67
614,CA003051932,51.0,-115.0,2.26
615,CA003051R4R,50.0,-114.0,0.86
616,CA003051R4R,50.0,-114.0,1.05
617,CA003051R51,51.0,-116.0,1.69
618,CA003051R51,51.0,-116.0,1.79
619,CA003052270,51.0,-115.0,0.76
620,CA003052270,51.0,-115.0,2.02
621,CA003052602,52.0,-115.0,-0.69
622,CA003052602,52.0,-115.0,0.89
623,CA0030526EL,51.0,-115.0,0.71
624,CA0030526EL,51.0,-115.0,1.32
625,CA003052D82,51.0,-115.0,-0.59
626,CA003052D82,51.0,-115.0,0.52
627,CA003052PP6,51.0,-115.0,-0.66
628,CA003052PP6,51.0,-115.0,1.59
629,CA003053512,52.0,-115.0,-1.02
630,CA003053512,52.0,-115.0,0.63
631,CA003053536,53.0,-118.0,-2.0
632,CA003053536,53.0,-118.0,-0.07
633,CA003053552,52.0,-117.0,0.95
634,CA003053552,52.0,-117.0,1.02
635,CA003053760,51.0,-116.0,-0.76
636,CA003053760,51.0,-116.0,-0.27
637,CA003053908,52.0,-115.0,0.22
638,CA003053908,52.0,-115.0,1.23
639,CA003053988,50.0,-115.0,1.52
640,CA003053988,50.0,-115.0,1.77
641,CA003054733,50.0,-115.0,1.59
642,CA003054733,50.0,-115.0,1.75
643,CA003054843,52.0,-116.0,0.69
644,CA003054843,52.0,-116.0,1.69
645,CA003054R99,50.0,-115.0,1.44
646,CA003054R99,50.0,-115.0,1.88
647,CA003055119,50.0,-114.0,-1.13
648,CA003055119,50.0,-114.0,2.04
649,CA003055237,49.0,-114.0,1.13
650,CA003055237,49.0,-114.0,1.87
651,CA003055302,49.0,-114.0,1.06
652,CA003055302,49.0,-114.0,1.99
653,CA003055343,50.0,-115.0,2.06
654,CA003055343,50.0,-115.0,2.29
655,CA003055379,52.0,-116.0,0.8
656,CA003055379,52.0,-116.0,1.33
657,CA003055754,52.0,-117.0,-1.56
658,CA003055754,52.0,-117.0,0.57
659,CA003055761,52.0,-116.0,-0.63
660,CA003055761,52.0,-116.0,0.44
661,CA003055768,52.0,-116.0,-2.66
662,CA003055768,52.0,-116.0,0.77
663,CA003055976,52.0,-116.0,2.43
664,CA003055976,52.0,-116.0,2.54
665,CA003055H8C,51.0,-115.0,-1.03
666,CA003055H8C,51.0,-115.0,1.51
667,CA003056055,53.0,-117.0,0.53
668,CA003056055,53.0,-117.0,3.22
669,CA003056056,51.0,-115.0,-1.44
670,CA003056056,51.0,-115.0,1.27
671,CA003056067,49.0,-114.0,1.32
672,CA003056067,49.0,-114.0,1.79
673,CA003056100,49.0,-113.0,1.17
674,CA003056100,49.0,-113.0,2.68
675,CA003056212,50.0,-114.0,1.56
676,CA003056212,50.0,-114.0,2.66
677,CA003056214,49.0,-114.0,-0.94
678,CA003056214,49.0,-114.0,1.38
679,CA003056267,51.0,-116.0,0.92
680,CA003056267,51.0,-116.0,0.94
681,CA003057242,49.0,-114.0,0.85
682,CA003057242,49.0,-114.0,1.95
683,CA003057570,50.0,-114.0,0.96
684,CA003057570,50.0,-114.0,2.14
685,CA003057673,52.0,-116.0,-0.8
686,CA003057673,52.0,-116.0,1.06
687,CA003057K55,49.0,-114.0,1.24
688,CA003057K55,49.0,-114.0,2.07
689,CA00305A002,52.0,-116.0,3.11
690,CA00305A002,52.0,-116.0,3.27
691,CA00305B0R2,52.0,-116.0,-1.16
692,CA00305B0R2,52.0,-116.0,-0.07
693,CA00305B769,49.0,-115.0,1.11
694,CA00305B769,49.0,-115.0,1.64
695,CA00305FMQQ,51.0,-115.0,3.05
696,CA00305FMQQ,51.0,-115.0,4.23
697,CA00305FQKP,50.0,-114.0,2.15
698,CA00305FQKP,50.0,-114.0,2.27
699,CA00305L9K4,50.0,-114.0,0.07
700,CA00305L9K4,50.0,-114.0,0.27
701,CA00305LRKB,51.0,-115.0,1.34
702,CA00305LRKB,51.0,-115.0,1.76
703,CA00305NJ61,50.0,-114.0,-0.83
704,CA00305NJ61,50.0,-114.0,0.77
705,CA00305NKQR,50.0,-114.0,0.77
706,CA00305NKQR,50.0,-114.0,1.46
707,CA00305PE6R,50.0,-115.0,1.18
708,CA00305PE6R,50.0,-115.0,1.28
709,CA00305PKMM,52.0,-115.0,0.83
710,CA00305PKMM,52.0,-115.0,1.13
711,CA003060330,55.0,-113.0,-0.97
712,CA003060330,55.0,-113.0,0.33
713,CA003060406,55.0,-113.0,-0.32
714,CA003060406,55.0,-113.0,0.82
715,CA003060535,54.0,-114.0,-1.06
716,CA003060535,54.0,-114.0,-0.32
717,CA003060756,56.0,-113.0,0.24
718,CA003060756,56.0,-113.0,2.42
719,CA003061201,54.0,-112.0,-1.18
720,CA003061201,54.0,-112.0,-0.39
721,CA003061580,56.0,-111.0,-1.32
722,CA003061580,56.0,-111.0,-0.3
723,CA003061975,54.0,-114.0,-0.91
724,CA003061975,54.0,-114.0,-0.25
725,CA003062246,54.0,-116.0,-0.83
726,CA003062246,54.0,-116.0,-0.43
727,CA003062475,54.0,-115.0,-0.98
728,CA003062475,54.0,-115.0,-0.28
729,CA003062630,55.0,-115.0,0.96
730,CA003062630,55.0,-115.0,1.37
731,CA003062660,54.0,-115.0,-1.59
732,CA003062660,54.0,-115.0,-0.12
733,CA003062696,57.0,-111.0,-1.28
734,CA003062696,57.0,-111.0,-0.25
735,CA003062880,55.0,-116.0,0.44
736,CA003062880,55.0,-116.0,1.07
737,CA003062889,57.0,-111.0,-1.67
738,CA003062889,57.0,-111.0,-0.15
739,CA003062946,54.0,-115.0,-1.08
740,CA003062946,54.0,-115.0,-0.2
741,CA003062968,55.0,-111.0,-2.7
742,CA003062968,55.0,-111.0,-0.2
743,CA003063135,54.0,-118.0,1.34
744,CA003063135,54.0,-118.0,4.84
745,CA003063165,55.0,-116.0,-0.95
746,CA003063165,55.0,-116.0,-0.09
747,CA003063167,55.0,-116.0,-0.74
748,CA003063167,55.0,-116.0,0.83
749,CA003063347,55.0,-116.0,0.55
750,CA003063347,55.0,-116.0,0.9
751,CA003063600,55.0,-114.0,-1.24
752,CA003063600,55.0,-114.0,-1.19
753,CA003063686,55.0,-112.0,-1.01
754,CA003063686,55.0,-112.0,-0.27
755,CA003063R2L,54.0,-116.0,-0.83
756,CA003063R2L,54.0,-116.0,1.01
757,CA003064219,56.0,-115.0,0.15
758,CA003064219,56.0,-115.0,1.96
759,CA003064284,54.0,-115.0,-2.47
760,CA003064284,54.0,-115.0,-0.49
761,CA003064528,57.0,-112.0,-1.21
762,CA003064528,57.0,-112.0,-0.11
763,CA003064968,54.0,-115.0,-1.55
764,CA003064968,54.0,-115.0,-0.29
765,CA003064970,54.0,-116.0,-0.91
766,CA003064970,54.0,-116.0,-0.22
767,CA003065082,56.0,-116.0,-1.67
768,CA003065082,56.0,-116.0,-0.08
769,CA003065475,55.0,-112.0,-1.21
770,CA003065475,55.0,-112.0,-0.39
771,CA003065765,53.0,-117.0,0.07
772,CA003065765,53.0,-117.0,2.45
773,CA003065995,55.0,-115.0,-1.83
774,CA003065995,55.0,-115.0,-1.0
775,CA003066367,54.0,-114.0,-1.2
776,CA003066367,54.0,-114.0,-0.29
777,CA003066FME,54.0,-115.0,-0.86
778,CA003066FME,54.0,-115.0,-0.04
779,CA003067371,54.0,-116.0,-0.01
780,CA003067371,54.0,-116.0,0.8
781,CA003067542,54.0,-118.0,0.6
782,CA003067542,54.0,-118.0,2.28
783,CA003067586,54.0,-116.0,0.07
784,CA003067586,54.0,-116.0,0.63
785,CA00306GE70,53.0,-118.0,0.35
786,CA00306GE70,53.0,-118.0,1.13
787,CA003070495,56.0,-117.0,-1.39
788,CA003070495,56.0,-117.0,-0.5
789,CA003070600,55.0,-119.0,-1.83
790,CA003070600,55.0,-119.0,-0.83
791,CA003070800,56.0,-118.0,-1.35
792,CA003070800,56.0,-118.0,-0.07
793,CA003072093,57.0,-120.0,1.34
794,CA003072093,57.0,-120.0,1.77
795,CA003072151,56.0,-118.0,-0.83
796,CA003072151,56.0,-118.0,-0.02
797,CA003072525,56.0,-118.0,-1.72
798,CA003072525,56.0,-118.0,0.12
799,CA003072655,59.0,-111.0,-3.92
800,CA003072655,59.0,-111.0,-0.0
801,CA003072723,58.0,-116.0,-2.15
802,CA003072723,58.0,-116.0,0.37
803,CA003072921,55.0,-119.0,-2.53
804,CA003072921,55.0,-119.0,-0.28
805,CA003073071,57.0,-117.0,-0.97
806,CA003073071,57.0,-117.0,0.28
807,CA003073140,59.0,-117.0,-1.96
808,CA003073140,59.0,-117.0,0.34
809,CA003073511,57.0,-117.0,0.49
810,CA003073511,57.0,-117.0,1.01
811,CA003073535,56.0,-117.0,-1.36
812,CA003073535,56.0,-117.0,-0.93
813,CA003073730,58.0,-116.0,-2.46
814,CA003073730,58.0,-116.0,0.64
815,CA003073740,55.0,-119.0,-2.11
816,CA003073740,55.0,-119.0,0.12
817,CA003074190,57.0,-117.0,-1.12
818,CA003074190,57.0,-117.0,0.44
819,CA003074494,55.0,-117.0,-0.17
820,CA003074494,55.0,-117.0,2.62
821,CA003074582,55.0,-120.0,0.31
822,CA003074582,55.0,-120.0,1.28
823,CA003074900,57.0,-119.0,-1.18
824,CA003074900,57.0,-119.0,1.11
825,CA003074935,56.0,-120.0,-1.1
826,CA003074935,56.0,-120.0,0.36
827,CA003075040,56.0,-117.0,-1.13
828,CA003075040,56.0,-117.0,-0.27
829,CA003075160,56.0,-118.0,-0.95
830,CA003075160,56.0,-118.0,-0.06
831,CA003075172,58.0,-115.0,0.73
832,CA003075172,58.0,-115.0,0.85
833,CA003075225,55.0,-119.0,-0.45
834,CA003075225,55.0,-119.0,0.94
835,CA003075488,57.0,-115.0,0.49
836,CA003075488,57.0,-115.0,0.54
837,CA003075601,56.0,-119.0,-1.03
838,CA003075601,56.0,-119.0,0.03
839,CA003075770,56.0,-119.0,-1.63
840,CA003075770,56.0,-119.0,0.22
841,CA003076069,56.0,-119.0,-1.05
842,CA003076069,56.0,-119.0,0.97
843,CA003076366,55.0,-118.0,-2.01
844,CA003076366,55.0,-118.0,-0.23
845,CA003076680,55.0,-117.0,-1.24
846,CA003076680,55.0,-117.0,-0.57
847,CA003077498,59.0,-115.0,-2.4
848,CA003077498,59.0,-115.0,1.42
849,CA00307F0G9,55.0,-118.0,0.68
850,CA00307F0G9,55.0,-118.0,1.02
851,CA00307KPFP,59.0,-114.0,-2.62
852,CA00307KPFP,59.0,-114.0,0.97
853,CA003081680,54.0,-110.0,-3.7
854,CA003081680,54.0,-110.0,-1.27
855,CA003081680,54.0,-110.0,-0.44
856,CA003081690,54.0,-111.0,-1.86
857,CA003081690,54.0,-111.0,-0.47
858,CA003AAAWAN,49.0,-110.0,-0.13
859,CA003AAAWAN,49.0,-110.0,1.28
860,CA003AAB4KA,51.0,-115.0,-1.27
861,CA003AAB4KA,51.0,-115.0,-0.05
862,CA003AAB5PE,51.0,-115.0,0.49
863,CA003AAB5PE,51.0,-115.0,0.61
864,CA003AAB8NG,52.0,-115.0,1.84
865,CA003AAB8NG,52.0,-115.0,2.08
866,CA003AAC1LI,50.0,-114.0,0.38
867,CA003AAC1LI,50.0,-114.0,0.65
868,CA003AAC4BL,50.0,-114.0,1.38
869,CA003AAC4BL,50.0,-114.0,1.5
870,CA003AAE5GC,54.0,-119.0,0.36
871,CA003AAE5GC,54.0,-119.0,3.83
872,CA003AAE7EN,53.0,-118.0,1.11
873,CA003AAE7EN,53.0,-118.0,2.94
874,CA003AAF2PO,59.0,-117.0,1.4
875,CA003AAF2PO,59.0,-117.0,1.88
876,CA003AAF3LA,58.0,-114.0,1.73
877,CA003AAF3LA,58.0,-114.0,2.52
878,CA003AAF5BI,60.0,-119.0,-2.67
879,CA003AAF5BI,60.0,-119.0,0.19
880,CA003AAG1KA,54.0,-119.0,-0.04
881,CA003AAG1KA,54.0,-119.0,2.99
882,CA003AAGHRS,51.0,-115.0,0.65
883,CA003AAGHRS,51.0,-115.0,1.11
884,CA003AAJURS,51.0,-115.0,1.19
885,CA003AAJURS,51.0,-115.0,2.21
886,CA003AAL3DU,57.0,-112.0,-0.24
887,CA003AAL3DU,57.0,-112.0,1.66
888,CA003AAL5KE,58.0,-110.0,-0.78
889,CA003AAL5KE,58.0,-110.0,1.17
890,CA003AALUSC,53.0,-117.0,1.19
891,CA003AALUSC,53.0,-117.0,7.77
892,CA003AAPIKA,51.0,-116.0,0.33
893,CA003AAPIKA,51.0,-116.0,2.15
894,CA003AAR4KO,52.0,-116.0,-1.91
895,CA003AAR4KO,52.0,-116.0,0.75
896,CA003AARIDG,49.0,-113.0,1.29
897,CA003AARIDG,49.0,-113.0,2.44
898,CA003AARPAR,52.0,-113.0,-1.95
899,CA003AARPAR,52.0,-113.0,-0.44
900,CA003AARUSH,50.0,-111.0,-0.61
901,CA003AARUSH,50.0,-111.0,1.72
902,CA003AAS4KI,55.0,-115.0,-1.5
903,CA003AAS4KI,55.0,-115.0,0.41
904,CA003AAS5LO,57.0,-115.0,-0.13
905,CA003AAS5LO,57.0,-115.0,2.2
906,CA003AASULL,51.0,-114.0,-1.32
907,CA003AASULL,51.0,-114.0,2.56
908,CA003AASUND,52.0,-115.0,0.58
909,CA003AASUND,52.0,-115.0,1.08
910,CA003AAW2ET,53.0,-116.0,-0.26
911,CA003AAW2ET,53.0,-116.0,2.37
912,CA003AAW5FC,54.0,-117.0,0.2
913,CA003AAW5FC,54.0,-117.0,2.56
914,CA003AAW6TI,55.0,-115.0,-0.95
915,CA003AAW6TI,55.0,-115.0,0.11
916,CA003AAW7BE,54.0,-118.0,-0.04
917,CA003AAW7BE,54.0,-118.0,3.77
918,CA004010811,50.0,-105.0,-1.68
919,CA004010811,50.0,-105.0,0.03
920,CA004010879,50.0,-103.0,-1.34
921,CA004010879,50.0,-103.0,-1.03
922,CA004010879,50.0,-103.0,0.19
923,CA004012410,49.0,-103.0,-0.44
924,CA004012410,49.0,-103.0,0.85
925,CA004013480,51.0,-104.0,-4.95
926,CA004013480,51.0,-104.0,-2.35
927,CA004013480,51.0,-104.0,0.1
928,CA004013660,51.0,-104.0,-0.97
929,CA004014040,50.0,-103.0,-2.1
930,CA004014156,51.0,-105.0,-0.9
931,CA004014156,51.0,-105.0,0.97
932,CA004015322,50.0,-106.0,-2.69
933,CA004015322,50.0,-106.0,-0.33
934,CA004015800,49.0,-102.0,-0.24
935,CA004016699,50.0,-105.0,-1.43
936,CA004016699,50.0,-105.0,1.19
937,CA004018642,52.0,-105.0,-1.45
938,CA004018642,52.0,-105.0,1.15
939,CA004019075,51.0,-102.0,-2.21
940,CA004019075,51.0,-102.0,-0.01
941,CA0040190LN,52.0,-104.0,-0.6
942,CA0040190LN,52.0,-104.0,0.9
943,CA00401HP5R,50.0,-104.0,-0.98
944,CA00401HP5R,50.0,-104.0,0.43
945,CA004020286,50.0,-106.0,-2.63
946,CA004020286,50.0,-106.0,-0.15
947,CA004020560,51.0,-107.0,0.62
948,CA004022359,51.0,-107.0,-0.71
949,CA004022359,51.0,-107.0,0.3
950,CA004024714,51.0,-107.0,-1.07
951,CA004024714,51.0,-107.0,0.4
952,CA004024919,50.0,-109.0,-1.37
953,CA004024919,50.0,-109.0,-0.59
954,CA004028038,50.0,-108.0,-3.15
955,CA004028038,50.0,-108.0,-1.21
956,CA004028060,50.0,-108.0,-3.12
957,CA004028060,50.0,-108.0,-1.27
958,CA004028060,50.0,-108.0,-0.57
959,CA00402DAF0,51.0,-110.0,-2.44
960,CA00402DAF0,51.0,-110.0,1.21
961,CA0040318MN,49.0,-105.0,-1.44
962,CA0040318MN,49.0,-105.0,-0.0
963,CA004031999,50.0,-110.0,-0.01
964,CA004031999,50.0,-110.0,1.04
965,CA004032322,49.0,-109.0,-1.32
966,CA004032322,49.0,-109.0,-0.38
967,CA004034910,49.0,-107.0,-0.65
968,CA004034910,49.0,-107.0,0.05
969,CA004036844,49.0,-106.0,-0.83
970,CA004036844,49.0,-106.0,0.3
971,CA004038412,49.0,-108.0,-0.93
972,CA004038412,49.0,-108.0,0.37
973,CA004043900,52.0,-109.0,-2.16
974,CA004043900,52.0,-109.0,-0.03
975,CA004045607,53.0,-108.0,-2.68
976,CA004045607,53.0,-108.0,-0.51
977,CA004046884,52.0,-108.0,-2.13
978,CA004046884,52.0,-108.0,-0.4
979,CA004047240,52.0,-109.0,-3.99
980,CA004047240,52.0,-109.0,-2.72
981,CA004047240,52.0,-109.0,-0.57
982,CA004048521,53.0,-109.0,-2.33
983,CA004048521,53.0,-109.0,-0.51
984,CA004055079,53.0,-105.0,-2.39
985,CA004055079,53.0,-105.0,-1.27
986,CA004055736,51.0,-107.0,-3.82
987,CA004055736,51.0,-107.0,-2.23
988,CA004055736,51.0,-107.0,0.03
989,CA004056121,52.0,-105.0,-2.62
990,CA004056121,52.0,-105.0,-1.29
991,CA004056240,53.0,-106.0,-1.56
992,CA004056240,53.0,-106.0,-0.28
993,CA004057165,52.0,-107.0,-2.21
994,CA004057165,52.0,-107.0,-0.09
995,CA004060983,56.0,-108.0,-3.31
996,CA004060983,56.0,-108.0,-0.31
997,CA004063605,56.0,-102.0,-3.06
998,CA004063605,56.0,-102.0,-0.22
999,CA004063623,55.0,-110.0,-0.88
1000,CA004063623,55.0,-110.0,-0.14
1001,CA004063757,57.0,-106.0,-2.46
1002,CA004063757,57.0,-106.0,2.3
1003,CA004064149,55.0,-105.0,-0.86
1004,CA004064149,55.0,-105.0,0.1
1005,CA004064620,54.0,-109.0,-0.44
1006,CA004064620,54.0,-109.0,-0.3
1007,CA004067655,56.0,-103.0,-2.57
1008,CA004067655,56.0,-103.0,-0.04
1009,CA004067723,53.0,-108.0,-1.12
1010,CA004067723,53.0,-108.0,-0.14
1011,CA004067799,59.0,-106.0,-2.7
1012,CA004067799,59.0,-106.0,0.38
1013,CA004068559,54.0,-106.0,-0.73
1014,CA004068559,54.0,-106.0,-0.23
1015,CA00406N0NM,54.0,-109.0,-1.15
1016,CA00406N0NM,54.0,-109.0,-0.17
1017,CA00406QLD0,60.0,-108.0,-1.1
1018,CA00406QLD0,60.0,-108.0,1.91
1019,CA00407N51G,53.0,-104.0,-1.02
1020,CA00407N51G,53.0,-104.0,0.38
1021,CA004083324,53.0,-102.0,-0.81
1022,CA004083324,53.0,-102.0,0.11
1023,CA005010481,50.0,-100.0,-0.78
1024,CA005010481,50.0,-100.0,0.52
1025,CA005010547,50.0,-99.0,-2.51
1026,CA005010547,50.0,-99.0,-0.95
1027,CA005010641,50.0,-99.0,-2.97
1028,CA005010641,50.0,-99.0,-1.55
1029,CA005012324,50.0,-98.0,-2.23
1030,CA005012324,50.0,-98.0,-1.32
1031,CA005012469,51.0,-101.0,-2.65
1032,CA005012469,51.0,-101.0,-0.05
1033,CA005012654,50.0,-101.0,-1.51
1034,CA005012654,50.0,-101.0,-0.17
1035,CA005013117,51.0,-100.0,-0.67
1036,CA005013117,51.0,-100.0,-0.21
1037,CA00501A7AR,49.0,-101.0,-0.86
1038,CA00501A7AR,49.0,-101.0,0.23
1039,CA005020725,49.0,-98.0,-2.89
1040,CA005020725,49.0,-98.0,-1.01
1041,CA005020881,49.0,-97.0,0.68
1042,CA005020881,49.0,-97.0,0.8
1043,CA005021220,49.0,-98.0,-2.38
1044,CA005021220,49.0,-98.0,-1.34
1045,CA005021500,50.0,-97.0,0.92
1046,CA005021500,50.0,-97.0,1.05
1047,CA005021695,50.0,-98.0,-2.26
1048,CA005021849,49.0,-98.0,-2.66
1049,CA005021849,49.0,-98.0,-0.81
1050,CA005022125,49.0,-99.0,-3.1
1051,CA005022125,49.0,-99.0,-1.29
1052,CA005022759,49.0,-96.0,0.89
1053,CA005022759,49.0,-96.0,1.13
1054,CA005022791,50.0,-97.0,-4.71
1055,CA005023262,50.0,-97.0,-1.2
1056,CA005023262,50.0,-97.0,-0.35
1057,CA00502I001,50.0,-98.0,-1.81
1058,CA00502I001,50.0,-98.0,-1.23
1059,CA00502S001,50.0,-97.0,1.06
1060,CA00502S001,50.0,-97.0,1.61
1061,CA005030203,52.0,-97.0,0.74
